Level,Date,State Postal Code,State,County Name,Population Staying at Home Percentage,Population Not Staying at Home Percentage,Number of Trips,Number of cases,Est. Med HH Income 2018,POPESTIMATE2019,Lat,Lng,Daily New Cases
County,5/25/2020,IL,Illinois,Lee County,21.46%,78.54%,107462.0,76,57901.0,34096,41.6789842,-89.3226954,0
County,5/26/2020,IL,Illinois,Lee County,18.65%,81.35%,133933.0,76,57901.0,34096,41.6789842,-89.3226954,0
County,5/27/2020,IL,Illinois,Lee County,19.75%,80.25%,134215.0,76,57901.0,34096,41.6789842,-89.3226954,0
County,5/28/2020,IL,Illinois,Lee County,19.37%,80.63%,121528.0,79,57901.0,34096,41.6789842,-89.3226954,3
County,5/29/2020,IL,Illinois,Lee County,20.18%,79.82%,124053.0,79,57901.0,34096,41.6789842,-89.3226954,0
County,5/30/2020,IL,Illinois,Lee County,21.34%,78.66%,138793.0,81,57901.0,34096,41.6789842,-89.3226954,2
County,5/31/2020,IL,Illinois,Lee County,22.3%,77.7%,114621.0,81,57901.0,34096,41.6789842,-89.3226954,0
County,6/1/2020,IL,Illinois,Lee County,18.82%,81.18%,126019.0,81,57901.0,34096,41.6789842,-89.3226954,0
County,6/2/2020,IL,Illinois,Lee County,18.95%,81.05%,126860.0,82,57901.0,34096,41.6789842,-89.3226954,1
County,6/3/2020,IL,Illinois,Lee County,17.5%,82.5%,137857.0,82,57901.0,34096,41.6789842,-89.3226954,0
County,6/4/2020,IL,Illinois,Lee County,16.59%,83.41%,142194.0,82,57901.0,34096,41.6789842,-89.3226954,0
County,6/5/2020,IL,Illinois,Lee County,17.93%,82.07%,142202.0,82,57901.0,34096,41.6789842,-89.3226954,0
County,6/6/2020,IL,Illinois,Lee County,21.91%,78.09%,127865.0,88,57901.0,34096,41.6789842,-89.3226954,6
County,6/7/2020,IL,Illinois,Lee County,21.81%,78.19%,117098.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/8/2020,IL,Illinois,Lee County,15.77%,84.23%,139152.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/9/2020,IL,Illinois,Lee County,18.11%,81.89%,123691.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/10/2020,IL,Illinois,Lee County,20.2%,79.8%,128338.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/11/2020,IL,Illinois,Lee County,17.93%,82.07%,138845.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/12/2020,IL,Illinois,Lee County,17.63%,82.37%,134116.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/13/2020,IL,Illinois,Lee County,20.74%,79.26%,133494.0,88,57901.0,34096,41.6789842,-89.3226954,0
County,6/14/2020,IL,Illinois,Lee County,23.45%,76.55%,109020.0,89,57901.0,34096,41.6789842,-89.3226954,1
County,6/15/2020,IL,Illinois,Lee County,19.13%,80.87%,124284.0,89,57901.0,34096,41.6789842,-89.3226954,0
County,6/16/2020,IL,Illinois,Lee County,19.9%,80.1%,127690.0,89,57901.0,34096,41.6789842,-89.3226954,0
County,6/17/2020,IL,Illinois,Lee County,18.79%,81.21%,136046.0,90,57901.0,34096,41.6789842,-89.3226954,1
County,6/18/2020,IL,Illinois,Lee County,20.07%,79.93%,131883.0,90,57901.0,34096,41.6789842,-89.3226954,0
County,6/19/2020,IL,Illinois,Lee County,19.79%,80.21%,120994.0,94,57901.0,34096,41.6789842,-89.3226954,4
County,6/20/2020,IL,Illinois,Lee County,21.61%,78.39%,109922.0,94,57901.0,34096,41.6789842,-89.3226954,0
County,6/21/2020,IL,Illinois,Lee County,25.03%,74.97%,94337.0,96,57901.0,34096,41.6789842,-89.3226954,2
County,6/22/2020,IL,Illinois,Lee County,21.16%,78.84%,109978.0,96,57901.0,34096,41.6789842,-89.3226954,0
County,6/23/2020,IL,Illinois,Lee County,19.62%,80.38%,126302.0,96,57901.0,34096,41.6789842,-89.3226954,0
County,6/24/2020,IL,Illinois,Lee County,21.24%,78.76%,116691.0,96,57901.0,34096,41.6789842,-89.3226954,0
County,6/25/2020,IL,Illinois,Lee County,20.07%,79.93%,128275.0,96,57901.0,34096,41.6789842,-89.3226954,0
County,6/26/2020,IL,Illinois,Lee County,19.92%,80.08%,113161.0,96,57901.0,34096,41.6789842,-89.3226954,0
County,6/27/2020,IL,Illinois,Lee County,21.75%,78.25%,125108.0,97,57901.0,34096,41.6789842,-89.3226954,1
County,6/28/2020,IL,Illinois,Lee County,22.26%,77.74%,105772.0,97,57901.0,34096,41.6789842,-89.3226954,0
County,6/29/2020,IL,Illinois,Lee County,19.86%,80.14%,119133.0,97,57901.0,34096,41.6789842,-89.3226954,0
County,6/30/2020,IL,Illinois,Lee County,19.03%,80.97%,119687.0,97,57901.0,34096,41.6789842,-89.3226954,0
County,2/1/2020,IL,Illinois,Woodford County,18.34%,81.66%,159675.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/2/2020,IL,Illinois,Woodford County,22.06%,77.94%,133002.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/3/2020,IL,Illinois,Woodford County,17.33%,82.67%,146707.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/4/2020,IL,Illinois,Woodford County,17.1%,82.9%,146531.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/5/2020,IL,Illinois,Woodford County,18.27%,81.73%,142516.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/6/2020,IL,Illinois,Woodford County,17.94%,82.06%,153659.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/7/2020,IL,Illinois,Woodford County,16.53%,83.47%,163701.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/8/2020,IL,Illinois,Woodford County,19.39%,80.61%,148110.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/9/2020,IL,Illinois,Woodford County,23.95%,76.05%,120403.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/10/2020,IL,Illinois,Woodford County,16.66%,83.34%,159702.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/11/2020,IL,Illinois,Woodford County,15.39%,84.61%,158543.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/12/2020,IL,Illinois,Woodford County,16.67%,83.33%,156200.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/13/2020,IL,Illinois,Woodford County,17.43%,82.57%,156878.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/14/2020,IL,Illinois,Woodford County,15.35%,84.65%,167831.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/15/2020,IL,Illinois,Woodford County,18.83%,81.17%,152417.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/16/2020,IL,Illinois,Woodford County,20.25%,79.75%,134584.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/17/2020,IL,Illinois,Woodford County,22.97%,77.03%,126018.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/18/2020,IL,Illinois,Woodford County,16.68%,83.32%,156850.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/19/2020,IL,Illinois,Woodford County,14.61%,85.39%,158797.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/20/2020,IL,Illinois,Woodford County,17.78%,82.22%,156277.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/21/2020,IL,Illinois,Woodford County,17.03%,82.97%,167178.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/22/2020,IL,Illinois,Woodford County,16.42%,83.58%,163305.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/23/2020,IL,Illinois,Woodford County,21.03%,78.97%,141960.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/24/2020,IL,Illinois,Woodford County,18.54%,81.46%,150616.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/25/2020,IL,Illinois,Woodford County,17.05%,82.95%,150781.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/26/2020,IL,Illinois,Woodford County,18.24%,81.76%,148193.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/27/2020,IL,Illinois,Woodford County,16.54%,83.46%,161287.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/28/2020,IL,Illinois,Woodford County,16.43%,83.57%,170902.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,2/29/2020,IL,Illinois,Woodford County,17.77%,82.23%,174565.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/1/2020,IL,Illinois,Woodford County,20.65%,79.35%,139917.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/2/2020,IL,Illinois,Woodford County,17.68%,82.32%,156632.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/3/2020,IL,Illinois,Woodford County,16.88%,83.12%,145013.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/4/2020,IL,Illinois,Woodford County,17.23%,82.77%,158481.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/5/2020,IL,Illinois,Woodford County,16.17%,83.83%,147302.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/6/2020,IL,Illinois,Woodford County,15.93%,84.07%,161469.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/7/2020,IL,Illinois,Woodford County,16.89%,83.11%,166370.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/8/2020,IL,Illinois,Woodford County,20.03%,79.97%,142172.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/9/2020,IL,Illinois,Woodford County,16.2%,83.8%,144322.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/10/2020,IL,Illinois,Woodford County,16.12%,83.88%,156353.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/11/2020,IL,Illinois,Woodford County,16.09%,83.91%,143485.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/12/2020,IL,Illinois,Woodford County,16.77%,83.23%,153092.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/13/2020,IL,Illinois,Woodford County,17.24%,82.76%,155489.0,0,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/14/2020,IL,Illinois,Woodford County,22.03%,77.97%,141785.0,1,71867.0,38459,40.712888899999996,-89.1705998,1
County,3/15/2020,IL,Illinois,Woodford County,26.1%,73.9%,125296.0,1,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/16/2020,IL,Illinois,Woodford County,21.31%,78.69%,143092.0,1,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/17/2020,IL,Illinois,Woodford County,23.02%,76.98%,148485.0,1,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/18/2020,IL,Illinois,Woodford County,23.69%,76.31%,127336.0,1,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/19/2020,IL,Illinois,Woodford County,25.38%,74.62%,126658.0,2,71867.0,38459,40.712888899999996,-89.1705998,1
County,3/20/2020,IL,Illinois,Woodford County,24.61%,75.39%,141826.0,2,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/21/2020,IL,Illinois,Woodford County,27.9%,72.1%,130531.0,2,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/22/2020,IL,Illinois,Woodford County,30.42%,69.58%,98468.0,2,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/23/2020,IL,Illinois,Woodford County,24.01%,75.99%,123526.0,2,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/24/2020,IL,Illinois,Woodford County,25.65%,74.35%,111650.0,3,71867.0,38459,40.712888899999996,-89.1705998,1
County,3/25/2020,IL,Illinois,Woodford County,25.11%,74.89%,117207.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/26/2020,IL,Illinois,Woodford County,25.29%,74.71%,115391.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/27/2020,IL,Illinois,Woodford County,23.59%,76.41%,116045.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/28/2020,IL,Illinois,Woodford County,25.45%,74.55%,117218.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/29/2020,IL,Illinois,Woodford County,28.68%,71.32%,96287.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/30/2020,IL,Illinois,Woodford County,23.83%,76.17%,124244.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,3/31/2020,IL,Illinois,Woodford County,25.77%,74.23%,118574.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/1/2020,IL,Illinois,Woodford County,24.6%,75.4%,119331.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/2/2020,IL,Illinois,Woodford County,25.77%,74.23%,122820.0,3,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/3/2020,IL,Illinois,Woodford County,23.82%,76.18%,125156.0,4,71867.0,38459,40.712888899999996,-89.1705998,1
County,4/4/2020,IL,Illinois,Woodford County,27.39%,72.61%,113614.0,6,71867.0,38459,40.712888899999996,-89.1705998,2
County,4/5/2020,IL,Illinois,Woodford County,29.71%,70.29%,101241.0,6,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/6/2020,IL,Illinois,Woodford County,24.52%,75.48%,120435.0,6,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/7/2020,IL,Illinois,Woodford County,24.1%,75.9%,119715.0,7,71867.0,38459,40.712888899999996,-89.1705998,1
County,4/8/2020,IL,Illinois,Woodford County,23.77%,76.23%,116669.0,7,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/9/2020,IL,Illinois,Woodford County,25.65%,74.35%,123323.0,7,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/10/2020,IL,Illinois,Woodford County,24.95%,75.05%,135840.0,7,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/11/2020,IL,Illinois,Woodford County,25.37%,74.63%,124700.0,7,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/12/2020,IL,Illinois,Woodford County,31.19%,68.81%,88497.0,7,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/13/2020,IL,Illinois,Woodford County,26.71%,73.29%,123400.0,9,71867.0,38459,40.712888899999996,-89.1705998,2
County,4/14/2020,IL,Illinois,Woodford County,25.01%,74.99%,103973.0,10,71867.0,38459,40.712888899999996,-89.1705998,1
County,4/15/2020,IL,Illinois,Woodford County,25.45%,74.55%,116390.0,11,71867.0,38459,40.712888899999996,-89.1705998,1
County,4/16/2020,IL,Illinois,Woodford County,24.25%,75.75%,103490.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/17/2020,IL,Illinois,Woodford County,24.5%,75.5%,101161.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/18/2020,IL,Illinois,Woodford County,27.22%,72.78%,123058.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/19/2020,IL,Illinois,Woodford County,27.77%,72.23%,104409.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/20/2020,IL,Illinois,Woodford County,23.29%,76.71%,120897.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/21/2020,IL,Illinois,Woodford County,25.32%,74.68%,130637.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/22/2020,IL,Illinois,Woodford County,24.06%,75.94%,140671.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/23/2020,IL,Illinois,Woodford County,23.84%,76.16%,144452.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/24/2020,IL,Illinois,Woodford County,23.63%,76.37%,126824.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/25/2020,IL,Illinois,Woodford County,25.23%,74.77%,116459.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/26/2020,IL,Illinois,Woodford County,26.5%,73.5%,114980.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/27/2020,IL,Illinois,Woodford County,23.95%,76.05%,127172.0,11,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/28/2020,IL,Illinois,Woodford County,23.17%,76.83%,138786.0,12,71867.0,38459,40.712888899999996,-89.1705998,1
County,4/29/2020,IL,Illinois,Woodford County,25.1%,74.9%,136057.0,12,71867.0,38459,40.712888899999996,-89.1705998,0
County,4/30/2020,IL,Illinois,Woodford County,22.71%,77.29%,139899.0,13,71867.0,38459,40.712888899999996,-89.1705998,1
County,5/1/2020,IL,Illinois,Woodford County,22.59%,77.41%,139449.0,13,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/2/2020,IL,Illinois,Woodford County,23.97%,76.03%,135723.0,13,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/3/2020,IL,Illinois,Woodford County,25.87%,74.13%,119250.0,13,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/4/2020,IL,Illinois,Woodford County,22.16%,77.84%,137849.0,13,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/5/2020,IL,Illinois,Woodford County,22.22%,77.78%,124308.0,13,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/6/2020,IL,Illinois,Woodford County,24.1%,75.9%,146003.0,14,71867.0,38459,40.712888899999996,-89.1705998,1
County,5/7/2020,IL,Illinois,Woodford County,22.74%,77.26%,140962.0,14,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/8/2020,IL,Illinois,Woodford County,22.16%,77.84%,144936.0,14,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/9/2020,IL,Illinois,Woodford County,24.53%,75.47%,136540.0,14,71867.0,38459,40.712888899999996,-89.1705998,0
County,5/10/2020,IL,Illinois,Woodford County,26.65%,73.35%,96869.0,14,71867.0,38459,40.712888899999996,-89.1705998,0
