GEO_ID,NAME,B19013_001E,B19013_001M
id,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2018 inflation-adjusted dollars)
0500000US26095,"Luce County, Michigan",42255,3662
0500000US12001,"Alachua County, Florida",49078,1416
0500000US53001,"Adams County, Washington",49142,5961
0500000US31073,"Gosper County, Nebraska",62545,3065
0500000US42081,"Lycoming County, Pennsylvania",52407,1386
0500000US31049,"Deuel County, Nebraska",48500,6886
0500000US21189,"Owsley County, Kentucky",25530,9201
0500000US39061,"Hamilton County, Ohio",54976,676
0500000US51650,"Hampton city, Virginia",54550,1491
0500000US72031,"Carolina Municipio, Puerto Rico",29434,1311
0500000US35011,"De Baca County, New Mexico",31028,6138
0500000US35009,"Curry County, New Mexico",46182,2612
0500000US48411,"San Saba County, Texas",44698,5395
0500000US13109,"Evans County, Georgia",39701,4130
0500000US22087,"St. Bernard Parish, Louisiana",46011,2745
0500000US28053,"Humphreys County, Mississippi",28507,2368
0500000US48473,"Waller County, Texas",57654,5987
0500000US40039,"Custer County, Oklahoma",48884,2251
0500000US55091,"Pepin County, Wisconsin",53140,2174
0500000US37097,"Iredell County, North Carolina",58198,1577
0500000US37021,"Buncombe County, North Carolina",50668,931
0500000US31151,"Saline County, Nebraska",51143,3212
0500000US20163,"Rooks County, Kansas",50511,2741
0500000US22111,"Union Parish, Louisiana",43083,4908
0500000US40081,"Lincoln County, Oklahoma",49362,1963
0500000US29063,"DeKalb County, Missouri",50000,6177
0500000US56029,"Park County, Wyoming",62666,4624
0500000US48427,"Starr County, Texas",29294,2918
0500000US56025,"Natrona County, Wyoming",60550,2371
0500000US26061,"Houghton County, Michigan",42852,2010
0500000US54107,"Wood County, West Virginia",45958,1776
0500000US30051,"Liberty County, Montana",47419,7345
0500000US31159,"Seward County, Nebraska",67591,3082
0500000US18069,"Huntington County, Indiana",52208,1838
0500000US35003,"Catron County, New Mexico",42480,6192
0500000US12085,"Martin County, Florida",57959,1925
0500000US46105,"Perkins County, South Dakota",56850,6594
0500000US50003,"Bennington County, Vermont",53040,2307
0500000US16067,"Minidoka County, Idaho",50663,3790
0500000US21201,"Robertson County, Kentucky",38864,17224
0500000US27131,"Rice County, Minnesota",65758,2206
0500000US55121,"Trempealeau County, Wisconsin",55865,1861
0500000US72019,"Barranquitas Municipio, Puerto Rico",15970,1628
0500000US46053,"Gregory County, South Dakota",44479,4642
0500000US42041,"Cumberland County, Pennsylvania",68895,1591
0500000US06083,"Santa Barbara County, California",71657,1476
0500000US31131,"Otoe County, Nebraska",54828,4232
0500000US25007,"Dukes County, Massachusetts",71224,12123
0500000US48489,"Willacy County, Texas",29944,5675
0500000US18099,"Marshall County, Indiana",54229,1733
0500000US41017,"Deschutes County, Oregon",63680,2405
0500000US38025,"Dunn County, North Dakota",70500,12067
0500000US31161,"Sheridan County, Nebraska",41719,3067
0500000US26085,"Lake County, Michigan",34631,1689
0500000US08021,"Conejos County, Colorado",34746,3572
0500000US16005,"Bannock County, Idaho",49739,1696
0500000US28139,"Tippah County, Mississippi",39839,3396
0500000US48201,"Harris County, Texas",60146,474
0500000US12019,"Clay County, Florida",62653,2097
0500000US08101,"Pueblo County, Colorado",44634,1315
0500000US13031,"Bulloch County, Georgia",41789,1849
0500000US18003,"Allen County, Indiana",53402,720
0500000US01105,"Perry County, Alabama",23561,2573
0500000US35029,"Luna County, New Mexico",27377,1797
0500000US48311,"McMullen County, Texas",68750,16747
0500000US54071,"Pendleton County, West Virginia",41210,2678
0500000US48067,"Cass County, Texas",45345,3467
0500000US38045,"LaMoure County, North Dakota",59426,6556
0500000US72065,"Hatillo Municipio, Puerto Rico",17201,1310
0500000US36117,"Wayne County, New York",55765,1620
0500000US56017,"Hot Springs County, Wyoming",51875,5179
0500000US39081,"Jefferson County, Ohio",44819,1519
0500000US21211,"Shelby County, Kentucky",64240,3108
0500000US51101,"King William County, Virginia",68720,4657
0500000US13145,"Harris County, Georgia",74261,5550
0500000US39109,"Miami County, Ohio",57544,1874
0500000US41071,"Yamhill County, Oregon",59484,2068
0500000US29087,"Holt County, Missouri",45610,3649
0500000US22109,"Terrebonne Parish, Louisiana",48866,2239
0500000US16037,"Custer County, Idaho",39957,7851
0500000US18149,"Starke County, Indiana",48895,2227
0500000US40093,"Major County, Oklahoma",54118,2605
0500000US27113,"Pennington County, Minnesota",59036,5827
0500000US72027,"Camuy Municipio, Puerto Rico",16831,996
0500000US05111,"Poinsett County, Arkansas",39277,2374
0500000US02185,"North Slope Borough, Alaska",75431,13210
0500000US20209,"Wyandotte County, Kansas",44873,939
0500000US34027,"Morris County, New Jersey",111316,1509
0500000US72107,"Orocovis Municipio, Puerto Rico",13319,1247
0500000US13225,"Peach County, Georgia",42802,3785
0500000US21077,"Gallatin County, Kentucky",50204,3849
0500000US31041,"Custer County, Nebraska",49891,3617
0500000US41057,"Tillamook County, Oregon",47500,4634
0500000US19145,"Page County, Iowa",49974,3116
0500000US12099,"Palm Beach County, Florida",59943,632
0500000US40097,"Mayes County, Oklahoma",48853,2237
0500000US40049,"Garvin County, Oklahoma",45066,1758
0500000US27057,"Hubbard County, Minnesota",55472,1844
0500000US21001,"Adair County, Kentucky",39346,3589
0500000US19155,"Pottawattamie County, Iowa",57467,2306
0500000US20033,"Comanche County, Kansas",56912,4100
0500000US39019,"Carroll County, Ohio",52394,3269
0500000US45039,"Fairfield County, South Carolina",36294,4271
0500000US72099,"Moca Municipio, Puerto Rico",14155,1310
0500000US28017,"Chickasaw County, Mississippi",35939,3065
0500000US42127,"Wayne County, Pennsylvania",54851,2154
0500000US20189,"Stevens County, Kansas",56507,7837
0500000US19081,"Hancock County, Iowa",61167,2294
0500000US01019,"Cherokee County, Alabama",41014,1931
0500000US36007,"Broome County, New York",50859,1227
0500000US48471,"Walker County, Texas",41855,2046
0500000US05061,"Howard County, Arkansas",35900,4446
0500000US26063,"Huron County, Michigan",46320,1020
0500000US28131,"Stone County, Mississippi",44883,6737
0500000US37017,"Bladen County, North Carolina",32378,2131
0500000US37155,"Robeson County, North Carolina",33679,951
0500000US51678,"Lexington city, Virginia",36466,7238
0500000US21131,"Leslie County, Kentucky",30798,4878
0500000US24005,"Baltimore County, Maryland",74127,922
0500000US24031,"Montgomery County, Maryland",106287,926
0500000US42063,"Indiana County, Pennsylvania",46877,1462
0500000US55067,"Langlade County, Wisconsin",46557,3185
0500000US40021,"Cherokee County, Oklahoma",40936,1729
0500000US13009,"Baldwin County, Georgia",39426,2595
0500000US05113,"Polk County, Arkansas",37035,1890
0500000US08077,"Mesa County, Colorado",53683,1202
0500000US05057,"Hempstead County, Arkansas",41355,3621
0500000US42103,"Pike County, Pennsylvania",64247,3440
0500000US41035,"Klamath County, Oregon",43522,2272
0500000US21055,"Crittenden County, Kentucky",43169,3446
0500000US72017,"Barceloneta Municipio, Puerto Rico",16889,1829
0500000US51620,"Franklin city, Virginia",40375,6482
0500000US21049,"Clark County, Kentucky",52938,1861
0500000US26065,"Ingham County, Michigan",50940,799
0500000US19177,"Van Buren County, Iowa",47083,3327
0500000US01053,"Escambia County, Alabama",35000,3118
0500000US48203,"Harrison County, Texas",51202,2234
0500000US48419,"Shelby County, Texas",40764,3638
0500000US26107,"Mecosta County, Michigan",44460,1813
0500000US35049,"Santa Fe County, New Mexico",59192,1499
0500000US24009,"Calvert County, Maryland",104301,3548
0500000US01103,"Morgan County, Alabama",49751,2001
0500000US47185,"White County, Tennessee",40745,1972
0500000US09005,"Litchfield County, Connecticut",78314,1991
0500000US53045,"Mason County, Washington",55726,1752
0500000US18009,"Blackford County, Indiana",42217,2870
0500000US40027,"Cleveland County, Oklahoma",62863,1106
0500000US17139,"Moultrie County, Illinois",59623,4609
0500000US27133,"Rock County, Minnesota",59890,3719
0500000US16059,"Lemhi County, Idaho",37921,4471
0500000US48161,"Freestone County, Texas",48731,5100
0500000US18077,"Jefferson County, Indiana",51119,2756
0500000US29043,"Christian County, Missouri",57019,2028
0500000US36061,"New York County, New York",82459,951
0500000US49003,"Box Elder County, Utah",59937,2300
0500000US47045,"Dyer County, Tennessee",43762,3208
0500000US48341,"Moore County, Texas",51527,2468
0500000US48371,"Pecos County, Texas",52282,6993
0500000US17135,"Montgomery County, Illinois",50304,2160
0500000US37189,"Watauga County, North Carolina",45268,2359
0500000US20045,"Douglas County, Kansas",55832,2064
0500000US22011,"Beauregard Parish, Louisiana",50738,3694
0500000US21207,"Russell County, Kentucky",36159,2231
0500000US51680,"Lynchburg city, Virginia",43374,1665
0500000US28129,"Smith County, Mississippi",41657,2874
0500000US49037,"San Juan County, Utah",44680,3843
0500000US22055,"Lafayette Parish, Louisiana",54726,1425
0500000US17073,"Henry County, Illinois",57250,2395
0500000US49035,"Salt Lake County, Utah",71230,683
0500000US42113,"Sullivan County, Pennsylvania",47346,3301
0500000US08107,"Routt County, Colorado",74273,3839
0500000US48309,"McLennan County, Texas",48199,1254
0500000US50007,"Chittenden County, Vermont",69896,2132
0500000US17043,"DuPage County, Illinois",88711,938
0500000US31057,"Dundy County, Nebraska",44350,6028
0500000US16081,"Teton County, Idaho",68818,8625
0500000US48073,"Cherokee County, Texas",46044,1936
0500000US25009,"Essex County, Massachusetts",75878,1022
0500000US48315,"Marion County, Texas",37283,3024
0500000US01065,"Hale County, Alabama",30571,4241
0500000US02180,"Nome Census Area, Alaska",58987,3166
0500000US28151,"Washington County, Mississippi",30834,1278
0500000US28057,"Itawamba County, Mississippi",40510,4313
0500000US38001,"Adams County, North Dakota",54875,5713
0500000US47125,"Montgomery County, Tennessee",55972,1747
0500000US13283,"Treutlen County, Georgia",37606,8270
0500000US17037,"DeKalb County, Illinois",61086,1996
0500000US21075,"Fulton County, Kentucky",28559,5037
0500000US46065,"Hughes County, South Dakota",63564,5358
0500000US30105,"Valley County, Montana",55882,6181
0500000US46029,"Codington County, South Dakota",54774,4288
0500000US19013,"Black Hawk County, Iowa",52688,1246
0500000US31183,"Wheeler County, Nebraska",52083,5162
0500000US37139,"Pasquotank County, North Carolina",48279,1414
0500000US38027,"Eddy County, North Dakota",51563,9324
0500000US72135,"Toa Alta Municipio, Puerto Rico",28863,1418
0500000US56015,"Goshen County, Wyoming",49774,4210
0500000US72043,"Coamo Municipio, Puerto Rico",19833,2057
0500000US45057,"Lancaster County, South Carolina",55223,2390
0500000US12133,"Washington County, Florida",37188,3125
0500000US29011,"Barton County, Missouri",41625,2397
0500000US27109,"Olmsted County, Minnesota",74880,1753
0500000US35017,"Grant County, New Mexico",37880,4254
0500000US55089,"Ozaukee County, Wisconsin",82807,2024
0500000US27011,"Big Stone County, Minnesota",51920,3291
0500000US47175,"Van Buren County, Tennessee",37127,6456
0500000US13001,"Appling County, Georgia",39561,4417
0500000US05133,"Sevier County, Arkansas",46667,3229
0500000US48057,"Calhoun County, Texas",55469,4258
0500000US06063,"Plumas County, California",53270,3391
0500000US23005,"Cumberland County, Maine",69708,1111
0500000US48115,"Dawson County, Texas",44657,5731
0500000US12003,"Baker County, Florida",61769,5722
0500000US28081,"Lee County, Mississippi",47978,1722
0500000US17107,"Logan County, Illinois",57899,2733
0500000US29510,"St. Louis city, Missouri",41107,807
0500000US45033,"Dillon County, South Carolina",29362,2228
0500000US36027,"Dutchess County, New York",78028,1324
0500000US17053,"Ford County, Illinois",51120,2513
0500000US19069,"Franklin County, Iowa",53742,2544
0500000US13005,"Bacon County, Georgia",36964,5201
0500000US18085,"Kosciusko County, Indiana",58402,1991
0500000US09015,"Windham County, Connecticut",64774,1681
0500000US19047,"Crawford County, Iowa",53609,2350
0500000US26099,"Macomb County, Michigan",60466,672
0500000US05055,"Greene County, Arkansas",47497,2882
0500000US20069,"Gray County, Kansas",64426,2378
0500000US21191,"Pendleton County, Kentucky",52620,6510
0500000US37027,"Caldwell County, North Carolina",42072,1519
0500000US17187,"Warren County, Illinois",49607,3625
0500000US13271,"Telfair County, Georgia",30288,3006
0500000US18171,"Warren County, Indiana",61148,5411
0500000US50017,"Orange County, Vermont",60159,2361
0500000US55037,"Florence County, Wisconsin",49128,4882
0500000US16069,"Nez Perce County, Idaho",54174,3282
0500000US36103,"Suffolk County, New York",96675,887
0500000US39147,"Seneca County, Ohio",49936,2160
0500000US46083,"Lincoln County, South Dakota",81422,2655
0500000US13043,"Candler County, Georgia",32937,5058
0500000US42057,"Fulton County, Pennsylvania",51259,2194
0500000US29219,"Warren County, Missouri",57948,4507
0500000US31069,"Garden County, Nebraska",44471,8656
0500000US51031,"Campbell County, Virginia",50258,2308
0500000US53005,"Benton County, Washington",65650,2031
0500000US35015,"Eddy County, New Mexico",62982,3186
0500000US55027,"Dodge County, Wisconsin",58870,1805
0500000US25023,"Plymouth County, Massachusetts",85654,1241
0500000US17049,"Effingham County, Illinois",56293,3135
0500000US19037,"Chickasaw County, Iowa",55385,3375
0500000US46069,"Hyde County, South Dakota",54891,5018
0500000US13299,"Ware County, Georgia",39887,4167
0500000US31147,"Richardson County, Nebraska",48096,2998
0500000US37119,"Mecklenburg County, North Carolina",64312,601
0500000US51143,"Pittsylvania County, Virginia",45382,2056
0500000US51095,"James City County, Virginia",83048,2991
0500000US20207,"Woodson County, Kansas",34621,4407
0500000US05067,"Jackson County, Arkansas",33174,2693
0500000US13289,"Twiggs County, Georgia",33037,3723
0500000US17183,"Vermilion County, Illinois",45384,1686
0500000US30027,"Fergus County, Montana",50327,3721
0500000US47143,"Rhea County, Tennessee",39451,3060
0500000US48225,"Houston County, Texas",34297,2898
0500000US46007,"Bennett County, South Dakota",48348,4448
0500000US21087,"Green County, Kentucky",37374,3571
0500000US37077,"Granville County, North Carolina",55628,2587
0500000US19091,"Humboldt County, Iowa",52219,3709
0500000US54027,"Hampshire County, West Virginia",40099,3403
0500000US48425,"Somervell County, Texas",53162,9634
0500000US55033,"Dunn County, Wisconsin",56268,2577
0500000US40105,"Nowata County, Oklahoma",41895,2287
0500000US21013,"Bell County, Kentucky",24628,2786
0500000US27107,"Norman County, Minnesota",55206,2234
0500000US05013,"Calhoun County, Arkansas",44022,5407
0500000US51683,"Manassas city, Virginia",78462,3991
0500000US13199,"Meriwether County, Georgia",36351,3039
0500000US26001,"Alcona County, Michigan",39735,1590
0500000US19129,"Mills County, Iowa",69177,3483
0500000US51133,"Northumberland County, Virginia",58677,5014
0500000US22041,"Franklin Parish, Louisiana",35466,2176
0500000US37071,"Gaston County, North Carolina",49384,1207
0500000US21127,"Lawrence County, Kentucky",31813,4863
0500000US13211,"Morgan County, Georgia",62530,3826
0500000US17155,"Putnam County, Illinois",65034,4231
0500000US28141,"Tishomingo County, Mississippi",37312,2843
0500000US51049,"Cumberland County, Virginia",46221,4519
0500000US48429,"Stephens County, Texas",45336,4604
0500000US18151,"Steuben County, Indiana",56101,2154
0500000US35039,"Rio Arriba County, New Mexico",null,null
0500000US02020,"Anchorage Municipality, Alaska",83280,1770
0500000US42087,"Mifflin County, Pennsylvania",47526,1807
0500000US26075,"Jackson County, Michigan",51431,1295
0500000US26119,"Montmorency County, Michigan",42305,2634
0500000US29195,"Saline County, Missouri",43201,2304
0500000US18073,"Jasper County, Indiana",59574,2374
0500000US51199,"York County, Virginia",90367,3142
0500000US31071,"Garfield County, Nebraska",48545,3225
0500000US08083,"Montezuma County, Colorado",46797,4106
0500000US17185,"Wabash County, Illinois",51432,4777
0500000US30035,"Glacier County, Montana",31029,2522
0500000US13119,"Franklin County, Georgia",40198,3422
0500000US24029,"Kent County, Maryland",56009,3890
0500000US18177,"Wayne County, Indiana",44228,1545
0500000US28105,"Oktibbeha County, Mississippi",38800,3306
0500000US30075,"Powder River County, Montana",52457,7120
0500000US48259,"Kendall County, Texas",82390,5079
0500000US49025,"Kane County, Utah",48269,8418
0500000US12117,"Seminole County, Florida",63760,1153
0500000US16075,"Payette County, Idaho",50289,3560
0500000US55099,"Price County, Wisconsin",46742,2171
0500000US31129,"Nuckolls County, Nebraska",42049,3542
0500000US38041,"Hettinger County, North Dakota",56761,5735
0500000US42049,"Erie County, Pennsylvania",49716,919
0500000US19105,"Jones County, Iowa",56012,2263
0500000US34001,"Atlantic County, New Jersey",59989,1631
0500000US21135,"Lewis County, Kentucky",31096,3992
0500000US28011,"Bolivar County, Mississippi",29912,1918
0500000US15005,"Kalawao County, Hawaii",61875,14875
0500000US18037,"Dubois County, Indiana",58994,3970
0500000US54081,"Raleigh County, West Virginia",42296,2195
0500000US48451,"Tom Green County, Texas",51675,2309
0500000US41025,"Harney County, Oregon",41797,4574
0500000US39107,"Mercer County, Ohio",59417,2186
0500000US17189,"Washington County, Illinois",59469,3085
0500000US35005,"Chaves County, New Mexico",43197,1797
0500000US31031,"Cherry County, Nebraska",53684,7110
0500000US29147,"Nodaway County, Missouri",43349,2081
0500000US39007,"Ashtabula County, Ohio",44823,1563
0500000US12051,"Hendry County, Florida",40728,2333
0500000US45083,"Spartanburg County, South Carolina",50179,972
0500000US22097,"St. Landry Parish, Louisiana",33288,2619
0500000US31035,"Clay County, Nebraska",56316,3683
0500000US40031,"Comanche County, Oklahoma",52227,1511
0500000US21107,"Hopkins County, Kentucky",45738,2211
0500000US42009,"Bedford County, Pennsylvania",49146,1524
0500000US21031,"Butler County, Kentucky",40061,4957
0500000US18127,"Porter County, Indiana",68044,1777
0500000US21119,"Knott County, Kentucky",29326,3464
0500000US33019,"Sullivan County, New Hampshire",60780,3145
0500000US12125,"Union County, Florida",41770,2853
0500000US13185,"Lowndes County, Georgia",41390,1499
0500000US27049,"Goodhue County, Minnesota",64765,2211
0500000US19137,"Montgomery County, Iowa",47648,4351
0500000US53055,"San Juan County, Washington",60711,2517
0500000US48297,"Live Oak County, Texas",55766,6296
0500000US28097,"Montgomery County, Mississippi",33667,5391
0500000US20195,"Trego County, Kansas",56810,6910
0500000US19073,"Greene County, Iowa",54050,4095
0500000US36087,"Rockland County, New York",91108,2046
0500000US42129,"Westmoreland County, Pennsylvania",58866,944
0500000US18119,"Owen County, Indiana",48667,3749
0500000US06093,"Siskiyou County, California",44200,2158
0500000US37031,"Carteret County, North Carolina",54428,1755
0500000US51105,"Lee County, Virginia",32718,3065
0500000US45001,"Abbeville County, South Carolina",36685,3187
0500000US37089,"Henderson County, North Carolina",52815,1580
0500000US20129,"Morton County, Kansas",43925,5114
0500000US54079,"Putnam County, West Virginia",59626,4177
0500000US36091,"Saratoga County, New York",80839,1798
0500000US28041,"Greene County, Mississippi",49447,5857
0500000US29115,"Linn County, Missouri",43642,2985
0500000US54103,"Wetzel County, West Virginia",42125,2794
0500000US20117,"Marshall County, Kansas",50234,2722
0500000US55047,"Green Lake County, Wisconsin",53260,1695
0500000US54043,"Lincoln County, West Virginia",37679,4815
0500000US01021,"Chilton County, Alabama",45182,3184
0500000US05109,"Pike County, Arkansas",37406,4126
0500000US37147,"Pitt County, North Carolina",44315,1147
0500000US54009,"Brooke County, West Virginia",49772,3595
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",17255,1562
0500000US48013,"Atascosa County, Texas",55265,3274
0500000US19109,"Kossuth County, Iowa",54146,2475
0500000US18087,"LaGrange County, Indiana",60675,2948
0500000US31097,"Johnson County, Nebraska",52794,5338
0500000US31143,"Polk County, Nebraska",61962,3107
0500000US01075,"Lamar County, Alabama",36756,2887
0500000US18101,"Martin County, Indiana",51224,3619
0500000US48031,"Blanco County, Texas",63071,3656
0500000US45019,"Charleston County, South Carolina",61028,1426
0500000US51760,"Richmond city, Virginia",45117,1265
0500000US20203,"Wichita County, Kansas",57566,10866
0500000US08059,"Jefferson County, Colorado",78943,1142
0500000US44003,"Kent County, Rhode Island",70223,1879
0500000US41037,"Lake County, Oregon",36627,4928
0500000US40033,"Cotton County, Oklahoma",51623,4220
0500000US46079,"Lake County, South Dakota",59232,4788
0500000US20019,"Chautauqua County, Kansas",38690,2537
0500000US48081,"Coke County, Texas",45551,3023
0500000US12055,"Highlands County, Florida",37314,1444
0500000US48107,"Crosby County, Texas",37899,3153
0500000US48101,"Cottle County, Texas",34375,7934
0500000US19093,"Ida County, Iowa",55969,4584
0500000US32001,"Churchill County, Nevada",51514,4276
0500000US20009,"Barton County, Kansas",50198,2734
0500000US23021,"Piscataquis County, Maine",39470,1873
0500000US12049,"Hardee County, Florida",37594,3486
0500000US48111,"Dallam County, Texas",51250,10958
0500000US20205,"Wilson County, Kansas",46208,3337
0500000US37035,"Catawba County, North Carolina",51157,1315
0500000US22107,"Tensas Parish, Louisiana",23870,2634
0500000US01059,"Franklin County, Alabama",40459,2822
0500000US48123,"DeWitt County, Texas",53779,5425
0500000US35035,"Otero County, New Mexico",42752,2422
0500000US22073,"Ouachita Parish, Louisiana",41314,1193
0500000US39085,"Lake County, Ohio",63475,887
0500000US29059,"Dallas County, Missouri",41551,2991
0500000US20093,"Kearny County, Kansas",51314,5111
0500000US06053,"Monterey County, California",66676,1234
0500000US12033,"Escambia County, Florida",49286,974
0500000US12057,"Hillsborough County, Florida",56137,604
0500000US18065,"Henry County, Indiana",48235,1827
0500000US04012,"La Paz County, Arizona",33333,5547
0500000US40137,"Stephens County, Oklahoma",46166,1704
0500000US21045,"Casey County, Kentucky",34457,2527
0500000US17083,"Jersey County, Illinois",56747,3388
0500000US28007,"Attala County, Mississippi",34756,2222
0500000US26087,"Lapeer County, Michigan",58952,2015
0500000US53041,"Lewis County, Washington",50216,2241
0500000US55015,"Calumet County, Wisconsin",72530,2598
0500000US29071,"Franklin County, Missouri",55312,1801
0500000US48499,"Wood County, Texas",48534,3019
0500000US08075,"Logan County, Colorado",48922,4300
0500000US28073,"Lamar County, Mississippi",58188,3250
0500000US39035,"Cuyahoga County, Ohio",48435,473
0500000US01001,"Autauga County, Alabama",58786,2972
0500000US23019,"Penobscot County, Maine",49374,1640
0500000US06035,"Lassen County, California",56362,1943
0500000US05137,"Stone County, Arkansas",36162,3184
0500000US51193,"Westmoreland County, Virginia",54268,3000
0500000US37191,"Wayne County, North Carolina",42192,1443
0500000US27121,"Pope County, Minnesota",58132,2889
0500000US39003,"Allen County, Ohio",50552,1657
0500000US42011,"Berks County, Pennsylvania",61522,826
0500000US41069,"Wheeler County, Oregon",33456,5113
0500000US29211,"Sullivan County, Missouri",42604,5532
0500000US01025,"Clarke County, Alabama",36127,4237
0500000US46109,"Roberts County, South Dakota",50495,2886
0500000US39105,"Meigs County, Ohio",43591,3395
0500000US20143,"Ottawa County, Kansas",51971,5974
0500000US29177,"Ray County, Missouri",59857,5069
0500000US40139,"Texas County, Oklahoma",50450,4014
0500000US48093,"Comanche County, Texas",47893,4071
0500000US19147,"Palo Alto County, Iowa",52462,3337
0500000US30069,"Petroleum County, Montana",44688,17143
0500000US41061,"Union County, Oregon",48617,3393
0500000US20147,"Phillips County, Kansas",48272,1690
0500000US48461,"Upton County, Texas",52257,5967
0500000US06089,"Shasta County, California",50905,1445
0500000US41065,"Wasco County, Oregon",50973,2064
0500000US05011,"Bradley County, Arkansas",39510,1964
0500000US22023,"Cameron Parish, Louisiana",55000,13852
0500000US12093,"Okeechobee County, Florida",40367,2024
0500000US30111,"Yellowstone County, Montana",59117,1893
0500000US26093,"Livingston County, Michigan",80897,1486
0500000US06023,"Humboldt County, California",45528,1359
0500000US21021,"Boyle County, Kentucky",43274,2476
0500000US28159,"Winston County, Mississippi",36214,3190
0500000US40029,"Coal County, Oklahoma",40000,3892
0500000US32003,"Clark County, Nevada",56802,452
0500000US29107,"Lafayette County, Missouri",54661,2714
0500000US55023,"Crawford County, Wisconsin",48853,1777
0500000US05073,"Lafayette County, Arkansas",32412,3163
0500000US38049,"McHenry County, North Dakota",62637,4321
0500000US39115,"Morgan County, Ohio",41731,3455
0500000US37153,"Richmond County, North Carolina",36091,2225
0500000US48151,"Fisher County, Texas",46827,4353
0500000US13011,"Banks County, Georgia",45373,3513
0500000US06113,"Yolo County, California",65923,2023
0500000US17127,"Massac County, Illinois",42604,3994
0500000US47153,"Sequatchie County, Tennessee",51750,4647
0500000US39075,"Holmes County, Ohio",62111,2631
0500000US22009,"Avoyelles Parish, Louisiana",38077,3142
0500000US30045,"Judith Basin County, Montana",45764,6410
0500000US36093,"Schenectady County, New York",63785,1727
0500000US27089,"Marshall County, Minnesota",58723,2285
0500000US40077,"Latimer County, Oklahoma",42363,2856
0500000US47035,"Cumberland County, Tennessee",43893,1465
0500000US20133,"Neosho County, Kansas",44294,2996
0500000US37081,"Guilford County, North Carolina",51072,751
0500000US13321,"Worth County, Georgia",46076,4067
0500000US05093,"Mississippi County, Arkansas",37237,1966
0500000US37037,"Chatham County, North Carolina",63531,2312
0500000US13037,"Calhoun County, Georgia",31725,4042
0500000US28049,"Hinds County, Mississippi",43005,1236
0500000US48069,"Castro County, Texas",45000,6963
0500000US22037,"East Feliciana Parish, Louisiana",48129,4526
0500000US51091,"Highland County, Virginia",46147,3558
0500000US21219,"Todd County, Kentucky",41865,4650
0500000US27061,"Itasca County, Minnesota",53022,1487
0500000US05041,"Desha County, Arkansas",30234,3199
0500000US13261,"Sumter County, Georgia",36205,2240
0500000US42055,"Franklin County, Pennsylvania",59713,1974
0500000US05029,"Conway County, Arkansas",41196,3290
0500000US28133,"Sunflower County, Mississippi",30029,2823
0500000US72059,"Guayanilla Municipio, Puerto Rico",16922,1349
0500000US25019,"Nantucket County, Massachusetts",105171,5612
0500000US28143,"Tunica County, Mississippi",37822,6969
0500000US37159,"Rowan County, North Carolina",48667,1598
0500000US29141,"Morgan County, Missouri",37727,3410
0500000US37197,"Yadkin County, North Carolina",42876,2069
0500000US48417,"Shackelford County, Texas",45187,5233
0500000US46017,"Buffalo County, South Dakota",32500,5554
0500000US12121,"Suwannee County, Florida",42686,4513
0500000US48483,"Wheeler County, Texas",49352,6360
0500000US41033,"Josephine County, Oregon",43046,1996
0500000US48143,"Erath County, Texas",48819,2400
0500000US48403,"Sabine County, Texas",33257,3025
0500000US06001,"Alameda County, California",92574,1023
0500000US38005,"Benson County, North Dakota",44313,1973
0500000US17087,"Johnson County, Illinois",50923,3303
0500000US17167,"Sangamon County, Illinois",60466,1316
0500000US54073,"Pleasants County, West Virginia",48563,8704
0500000US35059,"Union County, New Mexico",37936,4381
0500000US72051,"Dorado Municipio, Puerto Rico",29667,3850
0500000US17175,"Stark County, Illinois",52260,4203
0500000US28051,"Holmes County, Mississippi",21093,1362
0500000US47003,"Bedford County, Tennessee",48945,2166
0500000US20099,"Labette County, Kansas",47668,3485
0500000US22013,"Bienville Parish, Louisiana",30300,2523
0500000US22085,"Sabine Parish, Louisiana",39465,2575
0500000US31133,"Pawnee County, Nebraska",46314,7123
0500000US48365,"Panola County, Texas",51569,1915
0500000US48459,"Upshur County, Texas",50906,4564
0500000US29091,"Howell County, Missouri",36143,1580
0500000US48209,"Hays County, Texas",65935,1872
0500000US28033,"DeSoto County, Mississippi",65169,1617
0500000US51119,"Middlesex County, Virginia",51917,6744
0500000US48083,"Coleman County, Texas",43981,2768
0500000US37149,"Polk County, North Carolina",48834,3403
0500000US51610,"Falls Church city, Virginia",124796,15295
0500000US72143,"Vega Alta Municipio, Puerto Rico",18895,1162
0500000US12119,"Sumter County, Florida",55228,2011
0500000US02170,"Matanuska-Susitna Borough, Alaska",75905,1736
0500000US17177,"Stephenson County, Illinois",48016,1535
0500000US18035,"Delaware County, Indiana",42705,1457
0500000US39051,"Fulton County, Ohio",60231,1714
0500000US17063,"Grundy County, Illinois",74140,2712
0500000US51165,"Rockingham County, Virginia",59817,1844
0500000US42107,"Schuylkill County, Pennsylvania",49190,1207
0500000US42093,"Montour County, Pennsylvania",57183,4693
0500000US02150,"Kodiak Island Borough, Alaska",78281,9886
0500000US20061,"Geary County, Kansas",49185,2156
0500000US21041,"Carroll County, Kentucky",43258,3524
